rgi_id,glacier_name,surge_type,o1region,o2region,glims_id,anlys_id,subm_id,src_date,cenlon,cenlat,utm_zone,area_km2,primeclass,conn_lvl,term_type,is_rgi6,termlon,termlat,zmin_m,zmax_m,zmed_m,zmean_m,slope_deg,aspect_sec,dem_source,lmax_m,EastWest,SouthNorth,ela,gradabl,gradacc,ela_std,gradabl_std,gradacc_std,dhdt_mean,dhdt_std,vel_ensemble_year0,vel_ensemble_year10,vel_ensemble_year20,smb_ensemble_year0,smb_ensemble_year10,smb_ensemble_year20,smb_ensemble_mean,smb_ensemble_std,dhdt_ensemble_mean,dhdt_ensemble_std,Mean_velsurf_mag,Std_velsurf_mag,Min_velsurf_mag,Q1_velsurf_mag,Median_velsurf_mag,Q3_velsurf_mag,Max_velsurf_mag,Mean_velsurfobs_mag,Std_velsurfobs_mag,Min_velsurfobs_mag,Q1_velsurfobs_mag,Median_velsurfobs_mag,Q3_velsurfobs_mag,Max_velsurfobs_mag,MAE_velsurf_mag,n_obs_thk,coverage_pct,Mean_thk_model_at_obs,Std_thk_model_at_obs,Mean_thk_obs,Std_thk_obs,MAE_thk,Bias_thk,RMSE_thk,MedianAE_thk,Q95AE_thk,Min_thk_obs,Q1_thk_obs,Median_thk_obs,Q3_thk_obs,Max_thk_obs,eos_sla_mean,eos_sla_n,country,ela_wgmsglamos,ela_source,gradabl_wgmsglamos,gradabl_source,gradacc_wgmsglamos,gradacc_source,annual_mass_balance,annual_mass_balance_std,annual_mass_balance_source,n_years
RGI2000-v7.0-G-11-01237,,0,11,11-01,G007907E45947N,753883,731,2003-08-13T00:00:00,7.9173,45.9297,32,1.2518,0,0,9,0,7.9138,45.9367,2363.8438,3478.7358,2984.4905,2941.6177,34.4285,1,COPDEM30,1769,-0.0281,0.9996,3100,4.5956,2.0107,336.8714,5.9521,2.0434,-0.4064,10.3308,0.9308,1.1411,2.1508,-0.7420,0.0974,0.2481,-0.1322,0.8530,-0.0544,0.4324,1.8915,2.0148,0.0000,0.2425,1.2058,2.9812,9.2770,3.2735,2.2211,0.0000,1.4497,2.8783,5.0619,12.3065,2.0896,0,0.0000,,,,,,,,,,,,,,,2694.0000,13.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-02061,GRIALETSCH VADRET DA,0,11,11-01,G009990E46695N,755069,731,2003-07-30T00:00:00,9.9657,46.6934,32,1.2506,0,0,9,0,9.9764,46.6983,2638.2073,3076.4604,2812.8994,2822.0444,19.4275,1,COPDEM30,1794,0.2584,0.9660,3038,7.2520,2.4027,253.9798,4.2985,2.6852,-0.7307,3.4100,0.4807,0.2927,0.3221,-1.5935,-1.5200,-0.6946,-1.2694,2.1093,-0.5797,0.3927,0.8062,0.5544,0.0000,0.3034,0.8110,1.2265,2.5708,3.3412,2.8145,0.0000,1.9030,2.9830,4.2974,33.5222,2.4827,126,6.2562,23.2481,7.7778,34.7646,17.5539,20.4878,-11.5166,24.8240,16.9427,44.4454,8.1111,18.5893,29.0000,51.1875,65.0000,2820.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00691,Brouillard,0,11,11-01,G006872E45809N,752891,731,2003-08-13T00:00:00,6.8717,45.8088,32,1.2503,0,0,9,0,6.8749,45.7957,2410.1480,3981.8225,3098.5112,3100.0981,30.4425,5,COPDEM30,3084,0.3260,-0.9454,2959,8.7760,3.7048,216.7182,5.0656,2.2921,-0.1913,5.4727,43.3114,33.3558,32.9021,0.3153,-0.0534,0.0347,0.0989,0.5556,-0.2874,0.3993,47.1945,31.9099,0.0000,18.2727,47.4320,73.8360,126.5155,78.7249,49.2038,0.0000,37.6749,83.6420,118.7001,164.3777,42.1331,0,0.0000,,,,,,,,,,,,,,,3210.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-02821,Ortles Alto / Ortler Oberer,0,11,11-01,G010536E46513N,755347,731,2003-07-30T00:00:00,10.5357,46.5133,32,1.2467,0,0,9,0,10.5349,46.5209,2982.1343,3870.1730,3538.9190,3503.9617,32.1190,8,COPDEM30,1625,-0.6806,0.7327,3271,5.3024,1.0062,332.7567,7.0612,1.6896,-0.1100,3.8487,2.7762,3.3429,3.9422,0.1015,0.1604,0.1669,0.1429,0.2938,0.0140,0.2493,4.0532,2.3176,0.0000,2.3717,4.4796,5.7562,9.1187,3.5416,2.2578,0.0000,1.8277,3.3285,5.0919,13.0965,1.8313,0,0.0000,,,,,,,,,,,,,,,3559.0000,15.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01127,GREBUGLETSCHER-S,0,11,11-01,G007996E46168N,753981,731,2003-08-13T00:00:00,7.9969,46.1689,32,1.2461,0,0,9,0,7.9680,46.1686,2807.1301,3963.2670,3238.0444,3274.5130,23.8047,7,COPDEM30,3050,-0.9715,0.2371,3165,5.8786,0.7150,173.7637,4.4470,0.8797,-0.3809,3.3969,1.5632,2.2279,3.2694,-0.2499,-0.0476,0.0551,-0.0808,0.2161,-0.1064,0.1698,1.2020,1.2685,0.0000,0.0704,0.8046,2.0548,5.0391,4.8836,4.7947,0.0000,1.6353,3.0086,7.4751,54.1884,3.6932,0,0.0000,,,,,,,,,,,,,,,3410.0000,16.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01181,,0,11,11-01,G007881E46036N,753802,731,2003-08-13T00:00:00,7.8662,46.0242,32,1.2431,0,0,9,0,7.8508,46.0304,2909.5250,3747.3645,3350.4640,3329.8171,24.7394,8,COPDEM30,2220,-0.7628,0.6466,3326,6.6461,1.2192,289.7541,6.5772,1.7506,-0.3865,2.5715,1.8355,1.6944,1.8413,-0.2511,-0.2649,-0.2712,-0.2624,0.9650,-0.1747,0.3248,3.3726,2.7743,0.0000,0.7927,3.2505,5.3001,14.0988,2.8292,1.7376,0.0000,1.5668,2.6141,3.7758,13.3925,2.2833,222,11.2065,25.4459,19.1808,39.1725,14.7799,17.3077,-13.7265,21.8233,14.4266,41.8429,8.0000,30.0000,37.4500,48.9643,80.9000,3312.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-02634,,0,11,11-01,G008143E46503N,754123,731,2003-08-13T00:00:00,8.1243,46.5273,32,1.2356,0,0,9,0,8.1224,46.5214,3065.2146,3682.8857,3359.3513,3369.2283,25.8210,5,COPDEM30,1439,-0.0954,-0.9954,3345,8.3711,1.2411,315.8133,6.5257,2.0181,-0.6970,3.1200,3.4511,2.9051,3.2221,-0.2596,-0.2869,-0.0592,-0.2019,0.6824,-0.2755,0.3877,4.3088,2.6830,0.0000,2.1599,4.1329,6.6316,10.9580,5.8773,4.6741,0.0000,2.9308,4.2988,7.6147,28.3795,3.3214,0,0.0000,,,,,,,,,,,,,,,3312.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00204,FR4N01165E03 du Rateau,0,11,11-01,G006284E45012N,752570,731,2003-08-13T00:00:00,6.2838,45.0103,32,1.2279,0,0,9,0,6.2920,45.0183,2290.3896,3552.6208,2784.1707,2798.3030,32.4715,1,COPDEM30,2122,0.1064,0.9943,3124,5.9140,2.6634,295.2575,5.0525,2.5119,0.0856,7.0854,0.5523,0.8241,2.1311,-2.0312,-0.1899,0.0843,-0.7123,1.1976,-0.2998,0.3395,1.8424,1.4272,0.0000,0.6563,1.6187,2.9341,5.5937,4.2565,5.0658,0.0000,1.1068,1.9407,4.8748,22.6315,3.3391,0,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI2000-v7.0-G-11-01497,INNER TALGLETSCHER,0,11,11-01,G007858E46476N,753788,731,2003-08-13T00:00:00,7.8589,46.4734,32,1.2267,0,0,9,0,7.8675,46.4685,2744.7607,3278.6025,3057.0896,3036.3235,23.9192,5,COPDEM30,1722,0.0657,-0.9978,3157,7.5557,1.9952,202.9846,5.7857,2.3347,-0.7314,2.3791,3.3617,2.1387,1.9221,-0.8521,-0.9638,-0.4145,-0.7434,1.4264,-0.5596,0.4299,3.7145,2.6559,0.0000,1.6162,3.4395,5.6481,11.1609,5.5912,5.0583,0.0000,2.0242,3.9299,7.8387,28.5732,3.9016,179,9.1048,27.5362,13.6058,38.5965,16.6577,17.5049,-11.0603,20.6938,15.3987,36.0552,3.3333,25.3487,37.2800,51.4615,73.1111,3008.0000,17.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03614,Stubacher Sonnblickkees,0,11,11-01,G012597E47132N,756249,731,2003-08-24T00:00:00,12.5974,47.1316,33,1.2045,0,0,9,0,12.6054,47.1340,2491.1182,2998.0293,2781.2656,2776.7346,20.2335,3,COPDEM30,1849,0.9329,0.3602,3032,7.1735,2.0159,179.0294,3.9538,2.4980,-0.7459,2.8016,1.2075,0.5011,0.3147,-1.5146,-1.5623,-0.9315,-1.3361,1.4508,-0.9154,0.2748,2.0898,1.9204,0.0000,0.3646,1.5612,3.4748,7.0800,4.2074,4.5959,0.0000,1.2601,3.2159,5.2568,31.5042,3.1223,66,3.4286,26.6556,28.0361,58.2955,31.7851,32.9614,-31.6398,36.4348,35.5000,56.0162,26.0000,37.0000,48.5000,62.0000,142.0000,2733.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03571,,0,11,11-01,G012338E47100N,756163,731,2003-08-24T00:00:00,12.3162,47.0906,33,1.2035,0,0,9,0,12.3225,47.0903,2674.7283,3262.6082,2933.7231,2945.7415,27.9801,3,COPDEM30,1026,0.9843,0.1763,3030,5.8594,2.8829,262.6600,5.6535,2.2638,-0.3674,4.4258,2.4352,1.6805,1.8528,-0.4219,-0.3692,-0.0584,-0.2832,0.7228,-0.3075,0.3585,4.8954,3.1158,0.0000,2.2359,5.0298,7.5546,13.4510,7.0100,9.2250,0.0000,1.9162,3.6481,7.7808,46.3069,4.8753,0,0.0000,,,,,,,,,,,,,,,2885.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01034,GRAND DESERT,0,11,11-01,G007349E46065N,753356,731,2003-08-13T00:00:00,7.3424,46.0681,32,1.2035,0,0,9,0,7.3370,46.0741,2783.8350,3211.2197,2955.3333,2960.0510,14.6615,1,COPDEM30,1961,-0.3566,0.9342,3204,5.9175,2.6152,169.0145,2.7837,2.5646,-0.9388,0.9229,0.8503,0.4533,0.2895,-1.4515,-1.4077,-1.0620,-1.3070,1.0465,-0.9575,0.2329,1.1809,0.8148,0.0000,0.5388,1.0014,1.7483,6.3263,2.8651,1.5868,0.0000,1.7609,2.6232,3.8127,8.0652,1.6782,83,4.3027,34.0491,9.0950,42.9761,11.8119,12.7717,-8.9270,17.8680,9.4912,38.6322,15.8889,38.9500,43.7500,51.8000,68.8182,2943.0000,17.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00238,FR4N01084A02 du Monetier 2,0,11,11-01,G006450E44934N,752732,731,2003-08-13T00:00:00,6.4469,44.9352,32,1.1976,0,0,9,0,6.4467,44.9421,2798.9229,3453.4546,3237.8506,3218.5390,22.5925,1,COPDEM30,2057,0.3550,0.9349,3397,5.6806,1.3217,217.2005,5.0460,2.1330,-0.6554,1.9450,0.8589,0.6345,0.5456,-0.6534,-0.5936,-0.5129,-0.5866,0.7717,-0.4220,0.3763,1.1235,0.9509,0.0000,0.3712,0.8832,1.7131,5.4372,3.6776,4.6164,0.0000,1.6644,2.6695,4.2425,57.1874,2.6356,0,0.0000,,,,,,,,,,,,,,,3200.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01067,,0,11,11-01,G007731E46060N,753665,731,2003-08-13T00:00:00,7.7315,46.0601,32,1.1936,0,0,9,0,7.7279,46.0666,2701.8830,3293.9140,3005.0630,3002.3308,23.6116,1,COPDEM30,1773,0.0778,0.9970,3210,6.9254,1.6056,252.0304,4.7769,2.3043,-0.6667,2.1735,0.3971,0.2112,0.2673,-1.3611,-0.6650,-0.5303,-0.8521,1.3169,-0.4718,0.2513,0.4080,0.2733,0.0000,0.1711,0.3982,0.6261,1.4166,1.9296,1.2618,0.0000,1.0145,1.6970,2.6368,7.0619,1.4842,94,4.9422,15.7884,5.3390,27.8831,10.8841,13.0570,-12.0947,15.9091,12.4202,30.2986,4.8333,19.5536,27.5000,34.6458,53.8889,2983.0000,16.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00565,Noaschetta Ovest,0,11,11-01,G007270E45507N,753305,731,2003-08-13T00:00:00,7.2794,45.5068,32,1.1912,0,0,9,0,7.2913,45.5067,3119.3290,3503.9475,3286.2280,3280.6677,15.5151,5,COPDEM30,2098,0.3772,-0.9261,3458,11.7096,2.5205,248.5961,6.1592,2.1090,-0.8609,0.9244,0.3817,0.2363,0.1879,-0.9918,-1.0824,-0.7736,-0.9493,1.2606,-0.6900,0.5474,0.2996,0.3803,0.0000,0.0000,0.1252,0.4889,1.9477,4.5982,4.4599,0.0000,1.3721,3.4580,6.3155,25.5638,4.1845,0,0.0000,,,,,,,,,,,,,,,3280.0000,14.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01934,Brandner Gletscher,0,11,11-01,G009695E47059N,754896,731,2003-07-30T00:00:00,9.6950,47.0594,32,1.1909,0,0,9,0,9.7046,47.0597,2465.1194,2774.8484,2610.4530,2597.5020,16.9664,2,COPDEM30,1491,0.5644,0.8255,2891,7.3663,2.6737,315.4095,3.7960,2.6644,-0.9705,3.4975,0.2749,0.1533,0.1217,-2.4171,-1.7173,-1.3822,-1.8389,2.0740,-0.8234,0.3964,0.4440,0.3678,0.0000,0.1608,0.3399,0.6448,2.4993,3.4022,2.3808,0.0000,1.8352,2.9881,4.6307,15.4629,2.9352,11,0.5789,23.5265,20.3977,38.8182,22.4087,19.1354,-15.2917,28.7650,9.3539,58.2683,11.0000,18.0000,28.0000,60.0000,70.0000,2585.0000,16.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00803,TSEUDET GLACIER DE,0,11,11-01,G007253E45904N,753278,731,2003-08-13T00:00:00,7.2549,45.9027,32,1.1873,0,0,9,0,7.2485,45.9136,2584.9385,3716.3190,3005.8445,3088.9536,23.3743,1,COPDEM30,2606,-0.1108,0.9938,3068,7.8553,0.0103,323.3927,3.7867,1.5897,-0.6452,2.3657,0.6080,0.2945,0.3518,-2.0492,-0.6084,-0.2783,-0.9786,1.4690,-0.6299,0.2063,1.3177,1.2855,0.0000,0.3181,0.9459,1.9078,6.5357,5.1433,6.1949,0.0000,2.2705,3.7927,5.5755,53.4597,3.9214,96,5.0526,28.3964,13.5814,64.4185,18.9674,37.3148,-36.0221,40.9411,38.1445,68.1121,30.0000,50.8182,61.0455,78.2926,100.5455,3035.0000,15.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03671,Koednitz Kees,0,11,11-01,G012693E47065N,756278,731,2003-08-24T00:00:00,12.6920,47.0653,33,1.1800,0,0,9,0,12.6959,47.0576,2845.0900,3553.3772,3029.0454,3048.1775,18.9322,5,COPDEM30,1990,0.0519,-0.9987,3273,7.8835,1.5277,243.6798,5.2953,1.8896,-0.8854,1.4516,0.7224,0.3032,0.3148,-1.2459,-1.2535,-0.4513,-0.9835,1.1823,-0.7280,0.3840,1.3110,0.8656,0.0000,0.5207,1.4263,1.9991,3.3309,3.3753,3.1126,0.0000,1.4897,2.7350,3.9932,18.4641,2.1190,0,0.0000,,,,,,,,,,,,,,,3014.0000,17.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00604,Dzasset,0,11,11-01,G007276E45539N,753298,731,2003-08-13T00:00:00,7.2764,45.5386,32,1.1785,0,0,9,0,7.2928,45.5416,2993.8315,3748.9436,3488.2480,3443.2563,18.1541,3,COPDEM30,2243,0.9606,0.2780,3383,10.9275,1.5515,208.4657,6.1451,1.9147,-0.3535,1.4949,5.5615,4.5066,4.1114,-0.2202,-0.3096,-0.3061,-0.2786,0.8216,-0.4016,0.6151,8.1052,6.6779,0.0000,2.3340,7.0999,12.7473,32.5853,7.9144,8.0786,0.0000,3.0149,5.2879,11.5990,93.6613,5.9473,0,0.0000,,,,,,,,,,,,,,,3431.0000,15.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03525,Fleischbach Kees N,0,11,11-01,G012147E46958N,756070,731,2003-08-24T00:00:00,12.1460,46.9579,33,1.1784,0,0,9,0,12.1434,46.9643,2732.7192,3092.5560,2870.3980,2875.4866,15.1134,1,COPDEM30,2118,0.2502,0.9682,3091,7.9179,2.7197,232.2081,3.3843,2.6329,-1.0504,1.4867,0.6806,0.4273,0.3342,-1.6035,-1.7187,-1.1897,-1.5039,1.5930,-1.0537,0.3286,1.5198,0.6581,0.0000,1.0723,1.5668,2.0107,4.4656,4.4216,4.5943,0.0000,1.9673,2.9869,4.9772,30.8494,2.9678,0,0.0000,,,,,,,,,,,,,,,2849.0000,16.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01913,GAVIROLAS GL. DA,0,11,11-01,G009051E46857N,754740,731,2003-08-06T00:00:00,9.0518,46.8569,32,1.1757,0,0,9,0,9.0664,46.8508,2406.1104,2946.9514,2543.6553,2568.3374,15.7494,4,COPDEM30,2617,0.9098,-0.4151,2977,7.0412,2.6476,312.7726,5.1729,2.7411,-0.4093,2.7686,0.0456,0.0516,0.0502,-2.7053,-0.4389,-0.3115,-1.1519,1.4857,-0.2474,0.2055,0.0337,0.0486,0.0000,0.0011,0.0051,0.0577,0.2227,3.0388,1.9320,0.0000,1.7947,2.9714,4.4600,7.5069,2.9905,0,0.0000,,,,,,,,,,,,,,,2547.0000,9.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03085,Cardonnè,0,11,11-01,G010284E46423N,755266,731,2003-07-30T00:00:00,10.2840,46.4229,32,1.1743,0,0,9,0,10.2734,46.4290,2514.4128,3410.1846,2920.8230,2922.4702,30.8541,1,COPDEM30,2183,-0.0951,0.9955,3102,5.0909,1.7291,250.3017,5.1626,2.2166,-0.6400,4.0124,0.9371,0.6834,0.9832,-1.1067,-0.6650,-0.0391,-0.6036,1.2556,-0.3004,0.3358,1.6765,1.0180,0.0000,0.8490,1.6483,2.5691,3.5891,2.5802,1.9399,0.0000,1.3194,2.1243,3.4104,9.6280,1.3155,0,0.0000,,,,,,,,,,,,,,,2863.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01343,FR4N01231C03? de Prazon,0,11,11-01,G006887E46108N,752910,731,2003-08-13T00:00:00,6.8859,46.1049,32,1.1717,0,0,9,0,6.8806,46.1070,2319.3381,2906.5513,2656.2617,2660.0728,27.8277,8,COPDEM30,2011,-0.8193,0.5734,2963,7.5062,2.8433,339.8364,4.0396,2.7664,-0.5763,2.9192,0.6010,0.2304,0.3326,-2.7129,-1.8171,-1.2415,-1.9238,2.7043,-0.5200,0.3407,0.8729,1.0008,0.0000,0.2112,0.6325,1.1119,7.0451,5.6942,5.5207,0.0000,2.0103,3.7671,7.5074,26.0829,4.6824,0,0.0000,,,,,,,,,,,,,,,2610.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-02319,BONDASCA VADREC DA LA,0,11,11-01,G009615E46296N,754867,731,2003-07-30T00:00:00,9.6158,46.2973,32,1.1713,0,0,9,0,9.6077,46.3035,2210.0789,3228.8398,2670.6821,2697.5051,27.4591,1,COPDEM30,2460,-0.3037,0.9528,2897,2.0136,2.5628,279.1746,4.1128,2.6196,-0.2368,6.0235,3.0868,2.7278,3.1371,-0.5099,-0.2575,-0.0769,-0.2815,0.9503,-0.2115,0.5019,3.1219,2.4183,0.0000,0.8938,2.8164,5.4467,8.0672,5.4507,4.8570,0.0000,1.8477,3.6972,8.2497,21.7612,3.1514,174,9.3448,20.2168,7.3129,36.3678,11.3319,18.8305,-16.1510,21.6962,18.2587,38.3022,8.7500,28.1750,36.9000,43.0000,64.0833,2629.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00940,ABBERGGLETSCHER,0,11,11-01,G007740E46133N,753677,731,2003-08-13T00:00:00,7.7406,46.1336,32,1.1684,0,0,9,0,7.7522,46.1379,2870.4120,3754.4878,3266.3901,3234.7986,26.5240,2,COPDEM30,1456,0.4739,0.8806,3294,5.2860,1.1474,225.5951,4.4224,1.8301,-0.4433,2.8121,0.8455,0.8033,0.9769,-0.7179,-0.5085,-0.0513,-0.4259,1.1677,-0.2137,0.2764,1.1997,1.0262,0.0000,0.4444,0.8411,1.7124,4.5685,3.5677,3.1394,0.0000,1.6182,2.9636,4.7048,25.0380,2.6520,0,0.0000,,,,,,,,,,,,,,,3178.0000,17.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01505,,0,11,11-01,G007909E46496N,753865,731,2003-08-13T00:00:00,7.9027,46.4965,32,1.1657,0,0,9,0,7.8964,46.5030,2090.1790,3726.1070,2722.4346,2791.4840,32.3874,8,COPDEM30,3002,-0.7171,0.6970,3184,6.9322,0.7957,368.0565,4.9392,1.8288,-0.2888,5.4815,0.0252,0.0126,0.0202,-3.6206,-0.0462,0.1086,-1.1860,1.3538,-0.3618,0.1011,0.0248,0.0378,0.0002,0.0057,0.0102,0.0217,0.2196,4.7744,5.1621,0.0000,1.1053,2.6796,7.1746,26.2278,4.7494,0,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI2000-v7.0-G-11-02883,Palon de la Mare,0,11,11-01,G010605E46412N,755411,731,2003-07-30T00:00:00,10.6047,46.4123,32,1.1629,0,0,9,0,10.5978,46.4056,2980.7070,3675.7397,3292.6743,3309.9040,19.8905,7,COPDEM30,2157,-0.9301,-0.3674,3421,5.1734,1.2440,247.6907,5.3386,1.7186,-0.5184,1.2270,0.5675,0.4998,0.5070,-0.4329,-0.3951,-0.3624,-0.3968,0.3713,-0.3591,0.2757,0.9032,0.7552,0.0000,0.2676,0.7999,1.2871,3.7419,3.8599,2.8094,0.0000,1.6722,3.2751,5.1906,19.5208,2.9714,0,0.0000,,,,,,,,,,,,,,,3278.0000,20.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00783,FR4N01239B03 du Miage 4,0,11,11-01,G006799E45827N,752795,731,2003-08-13T00:00:00,6.7909,45.8288,32,1.1515,0,0,9,0,6.7854,45.8275,2307.4330,3661.4426,2635.4258,2776.1377,26.5031,7,COPDEM30,2736,-0.9807,0.1954,2945,4.7026,1.0443,232.0889,3.0116,1.6285,-0.5690,3.7594,1.4406,0.6889,0.6828,-1.7235,-1.0361,-0.4534,-1.0710,1.0957,-0.8730,0.2888,1.5735,1.5282,0.0000,0.1664,0.9892,2.9148,5.7573,14.7840,15.2879,0.0000,2.4758,9.3171,22.7645,71.8178,13.3236,0,0.0000,,,,,,,,,,,,,,,2593.0000,10.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01063,BRICOLA GLACIER DE,0,11,11-01,G007603E46050N,753557,731,2003-08-13T00:00:00,7.5980,46.0529,32,1.1418,0,0,9,0,7.5834,46.0532,2873.3674,3651.2043,3257.0996,3255.4985,22.9564,7,COPDEM30,2088,-0.9816,0.1909,3322,8.2345,0.4739,156.9000,4.6906,1.6019,-0.5674,1.9820,1.6291,1.0920,1.2163,-0.6912,-0.6360,-0.3841,-0.5704,0.4913,-0.5405,0.3470,4.2005,3.1878,0.0000,1.1565,4.0610,6.8166,11.4277,4.8725,5.2720,0.0000,2.5162,3.5539,5.2023,36.8780,3.7772,0,0.0000,,,,,,,,,,,,,,,3269.0000,15.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01990,Larain Ferner,0,11,11-01,G010221E46905N,755233,731,2003-07-30T00:00:00,10.2210,46.9045,32,1.1392,0,0,9,0,10.2202,46.9102,2518.4978,3144.8500,2734.4219,2771.0203,21.6399,1,COPDEM30,1900,0.3207,0.9472,2958,7.2497,2.5065,284.3713,4.5923,2.5551,-0.6516,3.8550,0.2720,0.1724,0.2198,-2.0803,-1.1403,-0.6863,-1.3023,1.9914,-0.4713,0.3460,0.3191,0.3591,0.0000,0.0615,0.1808,0.4417,1.8725,3.1881,2.8119,0.0000,1.5827,2.5532,4.1070,31.5398,2.8361,0,0.0000,,,,,,,,,,,,,,,2680.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03262,Latsch Ferner,0,11,11-01,G010965E46853N,755703,731,2003-07-30T00:00:00,10.9654,46.8526,32,1.1239,0,0,9,0,10.9512,46.8581,2753.0017,3447.2864,3071.6868,3053.4570,22.5410,1,COPDEM30,1955,-0.3368,0.9416,3235,6.2719,2.0050,202.1979,4.5798,2.0403,-0.7544,1.9530,1.4461,0.6929,0.7239,-1.1219,-1.0333,-0.4079,-0.8544,1.3380,-0.5775,0.3728,2.0544,1.3773,0.0000,0.8717,2.1094,3.1009,6.7000,3.3430,2.3357,0.0000,1.7763,2.7160,4.3675,12.8500,1.8925,0,0.0000,,,,,,,,,,,,,,,3044.0000,17.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03161,Seekarles Ferner,0,11,11-01,G010810E46976N,755593,731,2003-07-30T00:00:00,10.8100,46.9760,32,1.1221,0,0,9,0,10.8222,46.9745,2778.0610,3247.9265,3056.6765,3030.7014,18.7611,2,COPDEM30,2009,0.8759,0.4825,3223,7.3589,1.7873,132.7137,4.9580,2.6039,-0.8270,1.5784,1.9238,1.2242,0.9453,-0.7672,-0.7832,-0.7018,-0.7507,0.7011,-0.7245,0.4759,3.3730,3.4985,0.0000,0.5325,2.7522,4.4787,18.2077,22.4957,76.2365,0.0000,2.2310,3.9135,6.4023,665.7867,21.2384,0,0.0000,,,,,,,,,,,,,,,3064.0000,15.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00220,FR4N01165C01-03 du Clot des Cavales,0,11,11-01,G006331E44977N,752625,731,2003-08-13T00:00:00,6.3370,44.9771,32,1.1204,0,0,9,0,6.3378,44.9826,2506.0020,3377.2340,2929.4707,2914.1565,32.0963,1,COPDEM30,1781,0.1723,0.9850,3206,5.9525,1.3924,332.4925,4.8692,2.1952,-0.3472,7.1405,0.3803,0.1442,0.1756,-2.3448,-1.1327,-0.3047,-1.2607,1.4652,-0.3508,0.2401,0.6293,0.4478,0.0000,0.2795,0.5814,0.8547,2.3561,2.0468,1.3760,0.0000,1.1134,1.9235,2.7738,10.6613,1.4009,0,0.0000,,,,,,,,,,,,,,,2909.0000,1.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-02918,Zebrù Ovest / Zebrù,0,11,11-01,G010534E46492N,755344,731,2003-07-30T00:00:00,10.5345,46.4919,32,1.1183,0,0,9,0,10.5284,46.4857,2876.2026,3719.5070,3259.2573,3236.2175,23.6640,6,COPDEM30,2426,-0.7031,-0.7111,3335,5.4387,0.9041,225.9957,4.5097,2.0133,-0.5961,1.8485,0.3693,0.2203,0.2200,-0.6575,-0.4888,-0.3610,-0.5024,0.7208,-0.3546,0.2659,0.9490,0.9438,0.0000,0.1927,0.6438,1.4417,4.1063,5.1773,7.7165,0.0000,1.2888,2.3469,5.8936,85.3592,4.5371,0,0.0000,,,,,,,,,,,,,,,3209.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03142,,0,11,11-01,G010815E46894N,755598,731,2003-07-30T00:00:00,10.8153,46.8935,32,1.1147,0,0,9,0,10.8249,46.9008,2589.2690,3351.1377,3046.8704,2989.8125,25.2560,1,COPDEM30,2433,0.0223,0.9998,3238,6.7203,1.1936,213.3018,4.8275,2.1181,-0.6026,2.4447,0.7778,0.2878,0.3599,-1.4544,-0.6452,-0.3376,-0.8124,0.8092,-0.6170,0.2863,1.1630,1.1179,0.0000,0.2718,0.8766,1.7167,5.6069,2.8145,2.1656,0.0000,1.4333,2.2015,3.4298,11.3519,1.9078,0,0.0000,,,,,,,,,,,,,,,3038.0000,15.0000,,,,,,,,,,,
